       3450.0000   8.3210418e-16   1.4336669e-17
       3452.0000   7.5835382e-16   1.3808190e-17
       3454.0000   7.7111960e-16   1.4252776e-17
       3456.0000   7.4916152e-16   1.2211645e-17
       3458.0000   8.3555472e-16   1.4063496e-17
       3460.0000   9.5214686e-16   1.4467091e-17
       3462.0000   8.0107814e-16   1.1704487e-17
       3464.0000   8.0852965e-16   1.3381699e-17
       3466.0000   8.0208421e-16   1.3415197e-17
       3468.0000   9.2220386e-16   1.3533902e-17
       3470.0000   1.0614831e-15   1.2353517e-17
       3472.0000   9.5787789e-16   1.3847460e-17
       3474.0000   1.0685102e-15   1.4343654e-17
       3476.0000   1.1102303e-15   1.2448830e-17
       3478.0000   1.0466506e-15   1.3884218e-17
       3480.0000   9.8042801e-16   1.3506361e-17
       3482.0000   1.2534341e-15   1.5133501e-17
       3484.0000   1.2110823e-15   1.2928929e-17
       3486.0000   1.3417856e-15   1.4975471e-17
       3488.0000   1.6508267e-15   1.5743600e-17
       3490.0000   1.4518293e-15   1.5352407e-17
       3492.0000   1.4372744e-15   1.3055890e-17
       3494.0000   1.2769481e-15   1.4541120e-17
       3496.0000   1.3457060e-15   1.4655182e-17
       3498.0000   1.4289034e-15   1.2831689e-17
       3500.0000   1.3745432e-15   1.4829874e-17
       3502.0000   1.3862410e-15   1.4456196e-17
       3504.0000   1.4605648e-15   1.4391413e-17
       3506.0000   1.2225212e-15   1.2055196e-17
       3508.0000   1.4289423e-15   1.4658656e-17
       3510.0000   1.3100039e-15   1.4039107e-17
       3512.0000   1.0801847e-15   1.3309245e-17
       3514.0000   1.2353219e-15   1.2044779e-17
       3516.0000   1.0442734e-15   1.3193025e-17
       3518.0000   9.4857890e-16   1.2635512e-17
       3520.0000   1.0013970e-15   1.1027217e-17
       3522.0000   9.1109214e-16   1.2066512e-17
       3524.0000   8.5625173e-16   1.1797594e-17
       3526.0000   8.0774221e-16   1.1568276e-17
       3528.0000   8.0620578e-16   9.9118563e-18
       3530.0000   8.0922675e-16   1.1577601e-17
       3532.0000   7.2055961e-16   1.0948948e-17
       3534.0000   7.6463624e-16   9.6080313e-18
       3536.0000   7.1125483e-16   1.0859428e-17
       3538.0000   5.5741786e-16   1.0412009e-17
       3540.0000   7.1511215e-16   1.0822897e-17
       3542.0000   7.5016620e-16   9.8203710e-18
       3544.0000   9.0077053e-16   1.1997987e-17
       3546.0000   7.3877186e-16   1.1438190e-17
       3548.0000   8.7311056e-16   1.1881950e-17
       3550.0000   7.2522239e-16   9.7816209e-18
       3552.0000   8.0604867e-16   1.1233616e-17
       3554.0000   9.0890398e-16   1.1567855e-17
       3556.0000   8.5595535e-16   1.0051347e-17
       3558.0000   8.9480827e-16   1.1693998e-17
       3560.0000   9.7500597e-16   1.1771638e-17
       3562.0000   8.8785891e-16   1.1386554e-17
       3564.0000   9.1153099e-16   9.8130787e-18
       3566.0000   8.9515587e-16   1.1192785e-17
       3568.0000   8.0171186e-16   1.0891124e-17
       3570.0000   9.0205499e-16   1.1350228e-17
       3572.0000   9.1677310e-16   9.7062760e-18
       3574.0000   9.8643076e-16   1.1683009e-17
       3576.0000   1.0108240e-15   1.1598492e-17
       3578.0000   9.1715442e-16   9.7149166e-18
       3580.0000   9.3475390e-16   1.1123918e-17
       3582.0000   9.1879083e-16   1.1367769e-17
       3584.0000   9.3081132e-16   1.1073312e-17
       3586.0000   1.0483824e-15   9.8953657e-18
       3588.0000   1.0465561e-15   1.1322332e-17
       3590.0000   9.2824091e-16   1.0852887e-17
       3592.0000   1.0454458e-15   1.1274162e-17
       3594.0000   9.2867565e-16   9.4946331e-18
       3596.0000   1.1174210e-15   1.1261056e-17
       3598.0000   1.1080467e-15   1.1309309e-17
       3600.0000   1.0456678e-15   9.7104813e-18
       3602.0000   9.9788578e-16   1.1113320e-17
       3604.0000   9.9019596e-16   1.0933645e-17
       3606.0000   1.0407921e-15   1.1222021e-17
       3608.0000   1.1611554e-15   9.9908843e-18
       3610.0000   1.0650848e-15   1.1110633e-17
       3612.0000   1.2618798e-15   1.1636814e-17
       3614.0000   1.2979422e-15   1.0210436e-17
       3616.0000   1.1645218e-15   1.1463795e-17
       3618.0000   1.2213216e-15   1.1498964e-17
       3620.0000   1.1139629e-15   1.1003067e-17
       3622.0000   1.1972030e-15   9.7777478e-18
       3624.0000   1.1758816e-15   1.1173573e-17
       3626.0000   1.2390641e-15   1.1302914e-17
       3628.0000   1.1562838e-15   1.1152450e-17
       3630.0000   1.0317155e-15   9.2186206e-18
       3632.0000   1.0324217e-15   1.0659973e-17
       3634.0000   1.0448754e-15   1.0517985e-17
       3636.0000   1.0811524e-15   9.3086198e-18
       3638.0000   1.0472458e-15   1.0586603e-17
       3640.0000   9.8000426e-16   1.0231176e-17
       3642.0000   1.0340768e-15   1.0322469e-17
       3644.0000   1.0486665e-15   8.9772873e-18
       3646.0000   1.1400095e-15   1.0432027e-17
       3648.0000   1.1461018e-15   1.0578114e-17
       3650.0000   1.2286933e-15   1.0832581e-17
       3652.0000   1.2019994e-15   9.1302333e-18
       3654.0000   1.2767266e-15   1.0825593e-17
       3656.0000   1.2122047e-15   1.0621180e-17
       3658.0000   1.1890012e-15   9.0304425e-18
       3660.0000   1.1189761e-15   1.0256930e-17
       3662.0000   1.0818513e-15   1.0126367e-17
       3664.0000   1.1172333e-15   1.0011745e-17
       3666.0000   1.1374838e-15   8.6373495e-18
       3668.0000   1.0158017e-15   9.6952714e-18
       3670.0000   1.0712949e-15   9.8493647e-18
       3672.0000   1.0695473e-15   8.4665210e-18
