3020.00	0.00250669
3060.00	-0.00286764
3070.00	0.0129465
3080.00	0.0104268
3090.00	-0.00234120
3095.00	-0.000571055
3105.00	0.0195708
3110.00	0.00902814
3115.00	0.0145723
3120.00	0.00562653
3125.00	-0.00287618
3130.00	0.00623795
3135.00	0.00104573
3140.00	0.00408933
3145.00	-0.000760979
3150.00	0.00906851
3155.00	0.00903911
3160.00	0.00284016
3165.00	0.00916275
3170.00	-0.00407658
3175.00	-0.00272672
3180.00	0.00649576
3185.00	0.00321149
3190.00	-0.00419830
3195.00	0.0102053
3200.00	-0.00109448
3205.00	0.00710287
3210.00	-0.00457418
3215.00	0.00291514
3220.00	0.00567833
3225.00	-0.000903593
3230.00	0.00625419
3235.00	0.00481649
3240.00	0.00389944
3245.00	0.00448118
3250.00	0.00576496
3255.00	-0.00133416
3260.00	0.00714322
3265.00	0.00261083
3270.00	0.00239757
3275.00	0.00838286
3280.00	0.00110661
3285.00	0.00221359
3290.00	0.00166590
3295.00	0.00652220
3300.00	-0.00147585
3305.00	2.23642e-05
3310.00	-0.00432038
3315.00	0.00277833
3320.00	0.00146788
3325.00	0.00295529
3330.00	0.00107544
3335.00	0.00453837
3340.00	8.31545e-05
3345.00	0.00173711
3350.00	0.00224215
3355.00	0.00230941
3360.00	0.00206614
3365.00	0.000104711
3370.00	-0.000132855
3375.00	0.00295817
3380.00	0.00597393
3385.00	-9.45169e-05
3390.00	-0.000275356
3395.00	0.00101701
3400.00	0.00317617
3405.00	0.000858739
3410.00	-0.00129926
3415.00	0.000172258
3420.00	0.00115258
3425.00	-0.000990920
3430.00	0.00201576
3435.00	-8.61251e-05
3440.00	0.000526134
3445.00	0.00188020
3450.00	0.00106819
3455.00	0.00212897
3460.00	0.000696422
3465.00	0.00161447
3470.00	0.00203471
3475.00	0.000974893
3480.00	0.00363166
3485.00	-0.00101847
3490.00	0.000893035
3495.00	0.00340037
3500.00	-0.000987522
3505.00	0.00113428
3510.00	0.00226418
3515.00	0.00244268
3520.00	0.00328335
3525.00	0.000384912
3530.00	-0.000611717
3535.00	0.00100258
3540.00	-6.06398e-05
3545.00	0.00144619
3550.00	-0.00107005
3555.00	0.00188841
3560.00	0.00244896
3565.00	0.00182995
3570.00	0.00176972
3575.00	-0.000816121
3580.00	0.000547693
3585.00	-0.000161396
3590.00	-0.000334363
3595.00	0.000427207
3600.00	0.000286606
3605.00	0.00165363
3610.00	0.000399050
3615.00	-0.00206220
3620.00	0.00190026
3625.00	0.000567266
3630.00	-3.66458e-05
3635.00	0.00382060
3640.00	0.00129035
3645.00	0.00172341
3650.00	0.00137263
3655.00	0.00247393
3660.00	0.00100353
3665.00	0.00195395
3670.00	-0.000555206
3675.00	0.00115189
3680.00	0.00151019
3685.00	0.000357203
