	Wave (A)	FluxDens(1d-15)   Err
       6221.0500       8.5922140     0.082044113
       6221.5400       8.6993113     0.082530220
       6222.0300       8.6346950     0.081966604
       6222.5200       8.5879650     0.081534891
       6223.0100       8.6887472     0.081911884
       6223.5000       8.6247810     0.081505312
       6223.9900       8.5524183     0.081226410
       6224.4800       8.5804843     0.081369837
       6224.9700       8.6440441     0.081668534
       6225.4600       8.5495993     0.081260404
       6225.9500       8.4967292     0.081025114
       6226.4400       8.6429480     0.081615943
       6226.9300       8.6159026     0.081462648
       6227.4200       8.5631062     0.081244166
       6227.9100       8.5391485     0.081149105
       6228.4000       8.5547076     0.081284142
       6228.8900       8.5183858     0.081154578
       6229.3800       8.5470024     0.081255132
       6229.8700       8.6351948     0.081654391
       6230.3600       8.6278311     0.081578456
       6230.8500       8.6231326     0.081537625
       6231.3400       8.6356048     0.081657484
       6231.8300       8.5801574     0.081427252
       6232.3200       8.5833904     0.081446855
       6232.8100       8.5644762     0.081509792
       6233.3000       8.6284091     0.082149855
       6233.7900       8.6409480     0.082514486
       6234.2800       8.5956861     0.082304204
       6234.7700       8.5661877     0.082430817
       6235.2600       8.5851258     0.083040240
       6235.7500       8.6037987     0.083070644
       6236.2400       8.5256840     0.082278561
       6236.7300       8.4746681     0.081694585
       6237.2200       8.4743365     0.081379180
       6237.7100       8.5492478     0.081470803
       6238.2000       8.6082645     0.081705377
       6238.6900       8.5157697     0.081374505
       6239.1800       8.4920508     0.081397702
       6239.6700       8.5191406     0.081686649
       6240.1600       8.5577114     0.081840517
       6240.6500       8.5411836     0.081608244
       6241.1400       8.4886571     0.081354310
       6241.6300       8.5840463     0.081759660
       6242.1200       8.6188047     0.081820052
       6242.6100       8.5831712     0.081732446
       6243.1000       8.5998392     0.081944536
       6243.5900       8.5425265     0.081598547
       6244.0800       8.5072198     0.081258960
       6244.5700       8.5292493     0.081255390
       6245.0600       8.4775591     0.080960125
       6245.5500       8.3764765     0.080474176
       6246.0400       8.3766938     0.080481730
       6246.5300       8.4406257     0.080842391
       6247.0200       8.5117214     0.081220853
       6247.5100       8.5002853     0.081139505
       6248.0000       8.4575475     0.080909937
       6248.4900       8.5028986     0.081102640
       6248.9800       8.4990219     0.081048598
       6249.4700       8.4680662     0.080913203
       6249.9600       8.5017982     0.081086990
       6250.4500       8.5424015     0.081249850
       6250.9400       8.4878856     0.081074152
       6251.4300       8.5400353     0.081477005
       6251.9200       8.5840912     0.081633979
       6252.4100       8.5187201     0.081155184
       6252.9000       8.5769082     0.081463017
       6253.3900       8.5098256     0.081329082
       6253.8800       8.3946593     0.080681973
       6254.3700       8.5446972     0.081256924
       6254.8600       8.6458261     0.081890669
       6255.3500       8.5717127     0.081752706
       6255.8400       8.5036910     0.081391800
       6256.3300       8.5197998     0.081659875
       6256.8200       8.4944621     0.082312238
       6257.3100       8.4292867     0.082790165
       6257.8000       8.4681264     0.082836166
       6258.2900       8.5196107     0.082164249
       6258.7800       8.4518144     0.081194450
       6259.2700       8.3174861     0.080339341
       6259.7600       8.3142323     0.080302761
       6260.2500       8.4339334     0.080936042
       6260.7400       8.5002562     0.081445241
       6261.2300       8.4375642     0.081361485
       6261.7200       8.4846896     0.081607674
       6262.2100       8.5155603     0.081684255
       6262.7000       8.3783261     0.080720114
       6263.1900       8.4188872     0.080807701
       6263.6800       8.5084509     0.081653586
       6264.1700       8.6019710     0.082674893
       6264.6600       8.6097572     0.082619541
       6265.1500       8.5593374     0.082040513
       6265.6400       8.6023579     0.082230614
       6266.1300       8.5246514     0.081637507
       6266.6200       8.4407858     0.080879696
       6267.1100       8.4130284     0.080766815
       6267.6000       8.4307245     0.081001047
       6268.0900       8.4337869     0.080854749
       6268.5800       8.3420420     0.081372747
       6269.0700       8.3742221     0.082621417
       6269.5600       8.5136771     0.082002242
       6270.0500       8.5224856     0.081462185
       6270.5400       8.4813802     0.081232892
       6271.0300       8.3779467     0.080535405
       6271.5200       8.3661750     0.080772393
       6272.0100       8.4268210     0.081346466
       6272.5000       8.2994059     0.080404854
       6272.9900       8.2908373     0.080134766
       6273.4800       8.3890142     0.080626936
       6273.9700       8.4217365     0.080878866
       6274.4600       8.4048459     0.080973901
       6274.9500       8.4100096     0.081400680
       6275.4400       8.5034857     0.082933051
       6275.9300       8.4780878     0.084689807
       6276.4200       8.3897656     0.086175693
       6276.9100       8.4036634     0.087013701
       6277.4000       8.3505773     0.086320524
       6277.8900       8.2597501     0.085084072
       6278.3800       8.2882479     0.084314240
       6278.8700       8.5163728     0.084955170
       6279.3600       8.5159678     0.084477368
       6279.8500       8.3392320     0.082954733
       6280.3400       8.3968006     0.083266320
       6280.8300       8.2780497     0.082402245
       6281.3200       8.1787993     0.081352481
       6281.8100       8.1588520     0.080980762
       6282.3000       8.2215570     0.081041060
       6282.7900       8.1999963     0.080524783
       6283.2800       8.1754647     0.080369545
       6283.7700       8.1888898     0.080384550
       6284.2600       8.3131506     0.081040529
       6284.7500       8.2753409     0.080617430
       6285.2400       8.3191963     0.080475014
       6285.7300       8.3212600     0.080494978
       6286.2200       8.0602481     0.079728209
       6286.7100       8.1172318     0.081252234
       6287.2000       8.3365434     0.082993113
       6287.6900       8.2093687     0.081266212
       6288.1800       8.1274973     0.079812843
       6288.6700       8.1036106     0.079938801
       6289.1600       8.1655723     0.080830734
       6289.6500       8.1223172     0.080537048
       6290.1400       8.2210726     0.080392865
       6290.6300       8.2252747     0.080191342
       6291.1200       8.1855664     0.080420754
       6291.6100       8.1250836     0.080772604
       6292.1000       8.1432166     0.081094158
       6292.5900       8.0639501     0.080147304
       6293.0800       8.0836049     0.079680999
       6293.5700       8.1130569     0.079746056
       6294.0600       8.1232886     0.080042510
       6294.5500       8.2818357     0.081700966
       6295.0400       8.1700369     0.081488623
       6295.5300       8.0568217     0.080519579
       6296.0200       8.0936161     0.079813132
       6296.5100       8.0993477     0.079586092
       6297.0000       8.1099292     0.080432510
       6297.4900       8.0980533     0.081069631
       6297.9800       8.0503901     0.081278867
       6298.4700       8.0912782     0.081499212
       6298.9600       8.1359417     0.082556671
       6299.4500       8.1790673     0.085833454
       6299.9400       7.8804299     0.085017790
       6300.4300       7.9945675     0.082776729
       6300.9200       8.1630563     0.081504688
       6301.4100       7.9288431     0.079694970
       6301.9000       7.9963970     0.079748460
       6302.3900       7.9728139     0.079378137
       6302.8800       7.9478432     0.078814643
       6303.3700       8.1185152     0.079838561
       6303.8600       8.1857630     0.080197489
       6304.3500       8.0417085     0.079454860
       6304.8400       8.1077629     0.080262262
       6305.3300       8.0955572     0.081166761
       6305.8200       8.0488504     0.081656888
       6306.3100       7.9403019     0.081462675
       6306.8000       7.9862914     0.080951375
       6307.2900       7.9827803     0.079779441
       6307.7800       7.9988272     0.078952967
       6308.2700       7.9975044     0.078837184
       6308.7600       7.9774327     0.078779016
       6309.2500       8.0427151     0.079678331
       6309.7400       7.9141614     0.079185610
       6310.2300       7.9708060     0.079355450
       6310.7200       8.0709201     0.079644812
       6311.2100       8.0028872     0.078792234
       6311.7000       8.0033201     0.078620034
       6312.1900       8.0826741     0.079120956
       6312.6800       7.9650889     0.078486834
       6313.1700       7.9505669     0.078667602
       6313.6600       7.9867993     0.079284047
       6314.1500       7.9282088     0.078937467
       6314.6400       7.9333094     0.078921214
       6315.1300       8.0548271     0.079488434
       6315.6200       7.9844953     0.079079260
       6316.1100       7.9256996     0.078653765
       6316.6000       7.8950761     0.078458677
       6317.0900       7.9130144     0.078537463
       6317.5800       8.0415982     0.079277869
       6318.0700       7.8660089     0.078041180
       6318.5600       7.8575107     0.077887904
       6319.0500       7.9154424     0.078207292
       6319.5400       7.8689020     0.077984127
       6320.0300       7.8337931     0.078056450
       6320.5200       7.9284566     0.078855816
       6321.0100       7.9675871     0.079401737
       6321.5000       7.8642252     0.078724808
       6321.9900       7.9887120     0.079026464
       6322.4800       7.9320269     0.078367821
       6322.9700       7.9806596     0.078976873
       6323.4600       7.9341546     0.078759987
       6323.9500       7.8794712     0.078197639
       6324.4400       7.7798155     0.077478367
       6324.9300       7.8187883     0.077534289
       6325.4200       7.8671745     0.077907983
       6325.9100       7.9817080     0.078601458
       6326.4000       7.9023771     0.078116797
       6326.8900       7.9376351     0.078182202
       6327.3800       7.8850882     0.077934975
       6327.8700       7.8445074     0.077844739
       6328.3600       7.9218989     0.078582475
       6328.8500       7.9585542     0.079519636
       6329.3400       7.8594149     0.079873332
       6329.8300       7.9710366     0.080194128
       6330.3200       7.9313939     0.079123791
       6330.8100       7.9070818     0.078209019
       6331.3000       7.8325969     0.077881783
       6331.7900       7.8583603     0.077951663
       6332.2800       7.9274970     0.078439972
       6332.7700       7.9719856     0.078480584
       6333.2600       7.9562568     0.078354328
       6333.7500       7.8137766     0.077497183
       6334.2400       7.8061937     0.077541208
       6334.7300       7.8154700     0.077533974
       6335.2200       7.8143346     0.077738803
       6335.7100       7.9005056     0.078317319
       6336.2000       7.9434780     0.078252705
       6336.6900       7.9215758     0.078241111
       6337.1800       7.8689856     0.078040396
       6337.6700       7.9051496     0.077988065
       6338.1600       7.9228141     0.077959172
       6338.6500       7.8931711     0.077953486
       6339.1400       7.8570564     0.077928443
       6339.6300       7.9191095     0.078270719
       6340.1200       7.8275312     0.077622653
       6340.6100       7.8123589     0.078414039
       6341.1000       7.8066731     0.079528085
       6341.5900       7.8046902     0.077706994
       6342.0800       7.9321191     0.078072881
       6342.5700       7.9039670     0.078026294
       6343.0600       7.9047085     0.077918434
       6343.5500       7.8710392     0.077958849
       6344.0400       7.8724267     0.077999254
       6344.5300       7.8347925     0.077518550
       6345.0200       7.7845559     0.077286320
       6345.5100       7.8100672     0.077731489
       6346.0000       7.8353799     0.078060519
       6346.4900       7.8028106     0.077608358
       6346.9800       7.7499046     0.077218580
       6347.4700       7.8463759     0.077900295
       6347.9600       7.8180004     0.078064607
       6348.4500       7.8503386     0.078215157
       6348.9400       7.9440514     0.078443510
       6349.4300       7.8764775     0.077773458
       6349.9200       7.7795248     0.077200216
       6350.4100       7.7830457     0.077329598
       6350.9000       7.8444301     0.077612547
       6351.3900       7.7882184     0.077313686
       6351.8800       7.7690375     0.077326635
       6352.3700       7.8352087     0.077627454
       6352.8600       7.9118632     0.077902131
       6353.3500       7.9428590     0.077966670
       6353.8400       7.8900479     0.077859072
       6354.3300       7.8733817     0.077950279
       6354.8200       7.9466212     0.078711937
       6355.3100       7.9316066     0.079342768
       6355.8000       7.8423122     0.079142789
       6356.2900       7.9251003     0.079197818
       6356.7800       8.0060487     0.079186337
       6357.2700       7.9194935     0.078619072
       6357.7600       7.8504884     0.078108046
       6358.2500       7.8729234     0.077966426
       6358.7400       7.8709888     0.077911853
       6359.2300       7.7924601     0.077580737
       6359.7200       7.7918574     0.077380892
       6360.2100       7.8884740     0.077682813
       6360.7000       7.8895461     0.077755461
       6361.1900       7.8017714     0.077406179
       6361.6800       7.6843417     0.076789690
       6362.1700       7.7684699     0.077434219
       6362.6600       7.8649036     0.078916910
       6363.1500       7.8553735     0.079884339
       6363.6400       7.8679133     0.079655570
       6364.1300       7.8646896     0.078565601
       6364.6200       7.8065535     0.077605587
       6365.1100       7.8035094     0.077386859
       6365.6000       7.8562060     0.077530760
       6366.0900       7.8342466     0.077384493
       6366.5800       7.7755728     0.077165136
       6367.0700       7.6859768     0.076724872
       6367.5600       7.6998689     0.076764709
       6368.0500       7.7515969     0.077048076
       6368.5400       7.7173812     0.076893458
       6369.0300       7.7375017     0.076933867
       6369.5200       7.7833045     0.077153787
       6370.0100       7.7640125     0.077069417
       6370.5000       7.7785778     0.077135680
       6370.9900       7.8468602     0.077481936
       6371.4800       7.8624391     0.077551357
       6371.9700       7.8069964     0.077259300
       6372.4600       7.6728322     0.076651305
       6372.9500       7.6516310     0.076554610
       6373.4400       7.7822701     0.077186786
       6373.9300       7.7786151     0.077171330
       6374.4200       7.6794725     0.076707011
       6374.9100       7.7710131     0.077138259
       6375.4000       7.7908692     0.077167750
       6375.8900       7.7497095     0.076971147
       6376.3800       7.7815633     0.077160935
       6376.8700       7.7778075     0.077124367
       6377.3600       7.7493068     0.077007157
       6377.8500       7.6842430     0.076822937
       6378.3400       7.6768203     0.076956497
       6378.8300       7.7656939     0.077501352
       6379.3200       7.7773965     0.077436363
       6379.8100       7.8052080     0.077307805
       6380.3000       7.8664425     0.077527299
       6380.7900       7.8169814     0.077292306
       6381.2800       7.7794348     0.077130859
       6381.7700       7.8524725     0.077454022
       6382.2600       7.8712489     0.077533289
       6382.7500       7.9786010     0.078054346
       6383.2400       8.0433264     0.078391813
       6383.7300       8.0165498     0.078274762
       6384.2200       7.9945000     0.078145766
       6384.7100       7.9401204     0.077914074
       6385.2000       7.9780223     0.078370979
       6385.6900       7.9244252     0.078467889
       6386.1800       7.8112960     0.078007363
       6386.6700       7.8373582     0.077820078
       6387.1600       7.8549374     0.077612943
       6387.6500       7.8401296     0.077406986
       6388.1400       7.7939941     0.077133505
       6388.6300       7.7699189     0.077069840
       6389.1200       7.7332716     0.076934152
       6389.6100       7.6840281     0.076673065
       6390.1000       7.6737352     0.076550038
       6390.5900       7.6075583     0.076182218
       6391.0800       7.7076313     0.076670759
       6391.5700       7.8429771     0.077367774
       6392.0600       7.7783621     0.077130929
       6392.5500       7.6968077     0.076718769
       6393.0400       7.7431348     0.076918079
       6393.5300       7.7884132     0.077189622
       6394.0200       7.7631416     0.076991087
       6394.5100       7.7054281     0.076706910
       6395.0000       7.6869081     0.076655888
       6395.4900       7.7854888     0.077088983
       6395.9800       7.8025176     0.077250141
       6396.4700       7.8309613     0.077384440
       6396.9600       7.8234633     0.077295589
       6397.4500       7.7184791     0.076878049
       6397.9400       7.5976471     0.076267508
       6398.4300       7.6077192     0.076262803
       6398.9200       7.6515824     0.076516677
       6399.4100       7.5929050     0.076235965
       6399.9000       7.5986782     0.076189782
       6400.3900       7.7280418     0.076853230
       6400.8800       7.6738442     0.076683712
       6401.3700       7.6046537     0.076355959
       6401.8600       7.7007313     0.076812955
       6402.3500       7.6988865     0.076734897
       6402.8400       7.6060914     0.076250592
       6403.3300       7.5855780     0.076155512
       6403.8200       7.6603835     0.076558024
       6404.3100       7.6860890     0.076695919
       6404.8000       7.5997615     0.076299121
       6405.2900       7.6053588     0.076334147
       6405.7800       7.5853365     0.076189978
       6406.2700       7.7202630     0.076808432
       6406.7600       7.8169235     0.077285898
       6407.2500       7.7829235     0.077167929
       6407.7400       7.7310425     0.076968933
       6408.2300       7.7303180     0.076921383
       6408.7200       7.7274304     0.076892402
       6409.2100       7.7822759     0.077196210
       6409.7000       7.8177123     0.077361707
       6410.1900       7.7128153     0.076841347
       6410.6800       7.7393392     0.076988828
       6411.1700       7.7577299     0.077054172
       6411.6600       7.7957262     0.077216413
       6412.1500       7.6269178     0.076511109
       6412.6400       7.5965810     0.076435044
       6413.1300       7.5765699     0.076472323
       6413.6200       7.5657745     0.076442026
       6414.1100       7.7155815     0.077011535
       6414.6000       7.6686142     0.076655486
       6415.0900       7.5216863     0.075948548
       6415.5800       7.5288223     0.076007861
       6416.0700       7.6161513     0.076421579
       6416.5600       7.6895300     0.076748619
       6417.0500       7.7803286     0.077178392
       6417.5400       7.6630639     0.076694798
       6418.0300       7.6533169     0.076605854
       6418.5200       7.6198060     0.076469149
       6419.0100       7.6015194     0.076544623
       6419.5000       7.7384551     0.077425548
       6419.9900       7.6514985     0.077024396
       6420.4800       7.6212665     0.076685489
       6420.9700       7.7541076     0.077222203
       6421.4600       7.7250518     0.077022679
       6421.9500       7.6811547     0.076824040
       6422.4400       7.7267619     0.076957140
       6422.9300       7.6948755     0.076824558
       6423.4200       7.6655835     0.076801128
       6423.9100       7.6281239     0.076579198
       6424.4000       7.6897596     0.076838736
       6424.8900       7.5435052     0.076201491
       6425.3800       7.6129100     0.076555168
       6425.8700       7.7081398     0.076983566
       6426.3600       7.6118045     0.076458183
       6426.8500       7.5883980     0.076342660
       6427.3400       7.6237798     0.076549390
       6427.8300       7.6666108     0.076820003
       6428.3200       7.5940262     0.076460185
       6428.8100       7.5077216     0.076059526
       6429.3000       7.5547442     0.076275084
       6429.7900       7.5272704     0.076111692
       6430.2800       7.5369877     0.076215457
       6430.7700       7.5640459     0.076318394
       6431.2600       7.5534861     0.076270859
       6431.7500       7.6680952     0.076880046
       6432.2400       7.6850363     0.076923460
       6432.7300       7.6224941     0.076605548
       6433.2200       7.6683099     0.076926492
       6433.7100       7.6578289     0.076858919
       6434.2000       7.5831979     0.076484654
       6434.6900       7.6257323     0.076660275
       6435.1800       7.6753710     0.076808374
       6435.6700       7.6208923     0.076596275
       6436.1600       7.6555172     0.076782091
       6436.6500       7.6984141     0.076973357
       6437.1400       7.7161010     0.077072139
       6437.6300       7.6860868     0.076961101
       6438.1200       7.7715561     0.077441250
       6438.6100       7.7257358     0.077190132
       6439.1000       7.6953726     0.077001232
       6439.5900       7.7423475     0.077268103
       6440.0800       7.6889648     0.077034858
       6440.5700       7.7099962     0.077084450
       6441.0600       7.6644840     0.076883906
       6441.5500       7.6267457     0.076736253
       6442.0400       7.6077076     0.076646515
       6442.5300       7.6045527     0.076656345
       6443.0200       7.6431670     0.076870320
       6443.5100       7.6879123     0.077076524
       6444.0000       7.6532534     0.076909364
       6444.4900       7.6777693     0.077011758
       6444.9800       7.7346585     0.077248624
       6445.4700       7.7051075     0.077174947
       6445.9600       7.6926847     0.077175709
       6446.4500       7.7109280     0.077210786
       6446.9400       7.7093742     0.077179648
       6447.4300       7.6850446     0.077141839
       6447.9200       7.7241999     0.077358095
       6448.4100       7.7263317     0.077357970
       6448.9000       7.7249015     0.077383253
       6449.3900       7.8113377     0.077787187
       6449.8800       7.7516932     0.077453181
       6450.3700       7.7325086     0.077391557
       6450.8600       7.8085077     0.077883257
       6451.3500       7.7686953     0.077770729
       6451.8400       7.7690356     0.077694843
       6452.3300       7.7729504     0.077772415
       6452.8200       7.7940902     0.078114059
       6453.3100       7.8264223     0.078328849
       6453.8000       7.7874405     0.077793426
       6454.2900       7.7436241     0.077497946
       6454.7800       7.7801052     0.077706284
       6455.2700       7.8488589     0.078022546
       6455.7600       7.8621799     0.078158915
       6456.2500       7.8579370     0.078255013
       6456.7400       7.8096365     0.078198639
       6457.2300       7.7911959     0.078204949
       6457.7200       7.8921774     0.078773463
       6458.2100       7.9381511     0.078953345
       6458.7000       7.9138676     0.078842196
       6459.1900       7.8474320     0.078365752
       6459.6800       7.8676885     0.078202310
       6460.1700       7.8940587     0.078507829
       6460.6600       7.8611563     0.078463393
       6461.1500       7.8528674     0.078220661
       6461.6400       7.8314238     0.078040373
       6462.1300       7.8239039     0.078228496
       6462.6200       7.8043498     0.078396814
       6463.1100       7.8092006     0.078559432
       6463.6000       7.8058912     0.078533428
       6464.0900       7.8764586     0.078627350
       6464.5800       7.9402547     0.078977628
       6465.0700       7.9270512     0.079450035
       6465.5600       7.9336621     0.079786533
       6466.0500       7.8706715     0.079138657
       6466.5400       7.8211836     0.078344004
       6467.0300       7.8765014     0.078384619
       6467.5200       7.8484775     0.078219264
       6468.0100       7.7825808     0.077930725
       6468.5000       7.8532047     0.078375134
       6468.9900       7.9674690     0.079101838
       6469.4800       8.0491059     0.079692177
       6469.9700       8.0532403     0.080061572
       6470.4600       7.9488269     0.079777055
       6470.9500       7.9010148     0.079264821
       6471.4400       7.9196388     0.078871093
       6471.9300       7.9211996     0.078696654
       6472.4200       7.9030786     0.078705996
       6472.9100       7.9520561     0.079100422
       6473.4000       8.0118321     0.079306871
       6473.8900       7.9581110     0.078929749
       6474.3800       7.8998194     0.079188703
       6474.8700       7.8919212     0.079720387
       6475.3600       7.8961845     0.079357788
       6475.8500       7.9198101     0.079035742
       6476.3400       7.9378936     0.079218887
       6476.8300       7.9613872     0.079393399
       6477.3200       7.9642560     0.079498167
       6477.8100       7.9889765     0.079473106
       6478.3000       7.9998050     0.079189005
       6478.7900       7.9859356     0.079555708
       6479.2800       8.0093476     0.080119433
       6479.7700       8.0219742     0.079795884
       6480.2600       7.9679447     0.079079370
       6480.7500       8.0215930     0.079350530
       6481.2400       8.1193536     0.079937719
       6481.7300       8.0676994     0.079731090
       6482.2200       7.9341763     0.079358627
       6482.7100       7.7803592     0.078871708
       6483.2000       7.8279364     0.079165848
       6483.6900       8.0077744     0.080026752
       6484.1800       7.9664357     0.079352865
       6484.6700       7.9531771     0.078852142
       6485.1600       8.0581785     0.079496053
       6485.6500       8.0987558     0.079948204
       6486.1400       8.1848262     0.080629422
       6486.6300       8.1089691     0.080207147
       6487.1200       8.0155067     0.079649962
       6487.6100       8.0874534     0.080217926
       6488.1000       8.0516525     0.080103323
       6488.5900       8.0048967     0.079458436
       6489.0800       8.0655709     0.079396605
       6489.5700       8.0895713     0.079768023
       6490.0600       7.9797677     0.079551047
       6490.5500       7.9139414     0.079090808
       6491.0400       8.0466541     0.079451467
       6491.5300       8.0555638     0.079316905
       6492.0200       8.0168432     0.079297555
       6492.5100       8.0952627     0.079909727
       6493.0000       8.0751576     0.079802036
       6493.4900       8.0885538     0.079809394
       6493.9800       8.1987553     0.080371882
       6494.4700       8.2293925     0.080579938
       6494.9600       8.1331003     0.080218957
       6495.4500       8.0149166     0.079716735
       6495.9400       7.9652597     0.079177510
       6496.4300       8.0401554     0.079423296
       6496.9200       8.1167259     0.079980058
       6497.4100       8.1063845     0.080567891
       6497.9000       8.1191184     0.081651999
       6498.3900       8.1346233     0.081931994
       6498.8800       8.0987003     0.081005365
       6499.3700       8.0835727     0.080132288
       6499.8600       8.1215255     0.079907543
       6500.3500       8.1666256     0.080022354
       6500.8400       8.1955813     0.080249672
       6501.3300       8.2405584     0.081037298
       6501.8200       8.1700652     0.080743095
       6502.3100       8.0521316     0.079598867
       6502.8000       8.0541960     0.079563470
       6503.2900       8.0683973     0.079748689
       6503.7800       8.1038985     0.080030053
       6504.2700       8.1392474     0.080571912
       6504.7600       8.0374752     0.080245875
       6505.2500       7.9892881     0.079500515
       6505.7400       8.0430847     0.079440361
       6506.2300       8.0979389     0.079859281
       6506.7200       8.0762926     0.079737412
       6507.2100       8.0214535     0.079379667
       6507.7000       8.0636070     0.079702376
       6508.1900       8.1574895     0.080439455
       6508.6800       8.0905848     0.080063898
       6509.1700       8.0169062     0.079424927
       6509.6600       8.1063836     0.079829413
       6510.1500       8.1261514     0.079964916
       6510.6400       8.0592723     0.079656969
       6511.1300       8.0276116     0.079608600
       6511.6200       8.0735846     0.079807536
       6512.1100       8.1257737     0.079945111
       6512.6000       8.0890799     0.079944578
       6513.0900       8.1916917     0.081259892
       6513.5800       8.2309011     0.082096849
       6514.0700       8.0965186     0.081278939
       6514.5600       8.0856256     0.080853079
       6515.0500       8.2306710     0.082084862
       6515.5400       8.2200172     0.082348824
       6516.0300       8.1249383     0.081681436
       6516.5200       8.2255913     0.081960231
       6517.0100       8.2402671     0.081822189
       6517.5000       8.1284348     0.081000591
       6517.9900       8.1417613     0.080745171
       6518.4800       8.2194054     0.081184045
       6518.9700       8.1931835     0.081111499
       6519.4600       8.1752239     0.081001699
       6519.9500       8.2248998     0.081128287
       6520.4400       8.2458768     0.080943213
       6520.9300       8.1478575     0.080504359
       6521.4200       8.1228017     0.081146357
       6521.9100       8.2576039     0.082672219
       6522.4000       8.2378050     0.082185184
       6522.8900       8.2144834     0.081703912
       6523.3800       8.1369035     0.081047125
       6523.8700       8.2037327     0.080858867
       6524.3600       8.2492301     0.080999003
       6524.8500       8.1849520     0.080842925
       6525.3400       8.2741390     0.081346485
       6525.8300       8.2774950     0.081307890
       6526.3200       8.3074263     0.081413530
       6526.8100       8.2372556     0.081082046
       6527.3000       8.1948155     0.080891708
       6527.7900       8.3411338     0.081754234
       6528.2800       8.3402908     0.082000164
       6528.7700       8.2734474     0.081381723
       6529.2600       8.3862130     0.081873766
       6529.7500       8.4483632     0.082227967
       6530.2400       8.3406390     0.081731073
       6530.7300       8.2778767     0.081497079
       6531.2200       8.3247533     0.081787651
       6531.7100       8.2074036     0.081787844
       6532.2000       8.2167681     0.082857412
       6532.6900       8.2943750     0.083509359
       6533.1800       8.1693935     0.082122379
       6533.6700       8.1190965     0.081604176
       6534.1600       8.1289887     0.081367835
       6534.6500       8.1834001     0.081039341
       6535.1400       8.1980405     0.081100873
       6535.6300       8.1714833     0.081037316
       6536.1200       8.2031053     0.081213125
       6536.6100       8.2604337     0.081449159
       6537.1000       8.3377264     0.081913495
       6537.5900       8.3541101     0.081996910
       6538.0800       8.3801233     0.082116806
       6538.5700       8.3892633     0.082236361
       6539.0600       8.3282388     0.081963312
       6539.5500       8.2905473     0.081728334
       6540.0400       8.3089472     0.081817299
       6540.5300       8.3189773     0.081917428
       6541.0200       8.3060156     0.081867502
       6541.5100       8.2918431     0.081879099
       6542.0000       8.2597498     0.081703008
       6542.4900       8.1524898     0.081243089
       6542.9800       8.1339385     0.081589463
       6543.4700       8.2029264     0.082271331
       6543.9600       8.3362974     0.082736028
       6544.4500       8.3660717     0.082498137
       6544.9400       8.3384007     0.082163267
       6545.4300       8.4513061     0.082683810
       6545.9200       8.4607832     0.082665124
       6546.4100       8.4053103     0.082407135
       6546.9000       8.4187945     0.082516104
       6547.3900       8.3598644     0.082209452
       6547.8800       8.3416900     0.082199669
       6548.3700       8.4015736     0.082478734
       6548.8600       8.4877551     0.082836368
       6549.3500       8.6037114     0.083462922
       6549.8400       8.6328292     0.083612878
       6550.3300       8.5469396     0.083135173
       6550.8200       8.5804035     0.083351236
       6551.3100       8.4752779     0.082922393
       6551.8000       8.3140413     0.082159025
       6552.2900       8.3449442     0.082967343
       6552.7800       8.5007257     0.085001842
       6553.2700       8.6581306     0.086111142
       6553.7600       8.5471243     0.084620460
       6554.2500       8.5130481     0.083580470
       6554.7400       8.5990238     0.083617711
       6555.2300       8.6204591     0.083639312
       6555.7200       8.5979075     0.083572841
       6556.2100       8.6106539     0.083621901
       6556.7000       8.6225830     0.083680184
       6557.1900       8.6003367     0.083493097
       6557.6800       8.5010877     0.083011060
       6558.1700       8.5050882     0.083054984
       6558.6600       8.6495362     0.083805089
       6559.1500       8.6940126     0.084027264
       6559.6400       8.5862520     0.083505514
       6560.1300       8.5935094     0.083564589
       6560.6200       8.5565915     0.083382060
       6561.1100       8.5221104     0.083245007
       6561.6000       8.6573868     0.084077523
       6562.0900       8.6843105     0.084440263
       6562.5800       8.6936187     0.084425768
       6563.0700       8.6798132     0.084157349
       6563.5600       8.6706969     0.084043797
       6564.0500       8.7657180     0.084466003
       6564.5400       8.8891568     0.084963566
       6565.0300       9.0376420     0.085651367
       6565.5200       9.0173274     0.085627812
       6566.0100       8.9964020     0.085587883
       6566.5000       9.1242202     0.086143123
       6566.9900       9.1431755     0.086233548
       6567.4800       9.1066811     0.086313767
       6567.9700       9.0770311     0.086564579
       6568.4600       9.1256286     0.086975868
       6568.9500       9.1943799     0.087015878
       6569.4400       9.1409694     0.086472006
       6569.9300       9.2974713     0.087121106
       6570.4200       9.3401496     0.087259459
       6570.9100       9.2501199     0.086818281
       6571.4000       9.2207063     0.086699238
       6571.8900       9.2687645     0.087021330
       6572.3800       9.5289386     0.088196673
       6572.8700       9.5596617     0.088228443
       6573.3600       9.4804176     0.087914497
       6573.8500       9.5051064     0.088037243
       6574.3400       9.4532572     0.087783780
       6574.8300       9.5478096     0.088242421
       6575.3200       9.6288072     0.088666374
       6575.8100       9.7346121     0.089449937
       6576.3000       9.8846759     0.090959595
       6576.7900       9.8968644     0.091681265
       6577.2800       9.8317377     0.090943287
       6577.7700       9.8714299     0.090280073
       6578.2600       9.8762687     0.089957593
       6578.7500       9.9640870     0.090272461
       6579.2400       10.152752     0.091064229
       6579.7300       10.265087     0.091528252
       6580.2200       10.368037     0.092007309
       6580.7100       10.436220     0.092345557
