5.400000000000000000e+03 4.065129648373778937e-15 1.405685321984197602e-16
5.401253417968750000e+03 4.010681099974851629e-15 1.391650647792683887e-16
5.402507324218750000e+03 3.997257321826765478e-15 1.381773978929902729e-16
5.403760742187500000e+03 3.988670101807501381e-15 1.363151165491128885e-16
5.405014160156250000e+03 3.996431888219666162e-15 1.353087752333257754e-16
5.406268066406250000e+03 4.067998972482602879e-15 1.349158445900283860e-16
5.407521484375000000e+03 3.953335275379840988e-15 1.338474316410752938e-16
5.408774902343750000e+03 3.978238467545591045e-15 1.331639157573104759e-16
5.410028808593750000e+03 3.947178192886249479e-15 1.325698677285993936e-16
5.411282226562500000e+03 4.024690177889490503e-15 1.319874664029130579e-16
5.412535644531250000e+03 3.950565054125845799e-15 1.306141083580586166e-16
5.413789550781250000e+03 3.729057044572900090e-15 1.285822086664935586e-16
5.415042968750000000e+03 3.984089771145223752e-15 1.283454761926257825e-16
5.416296386718750000e+03 3.906352898894486711e-15 1.272833895209974958e-16
5.417550292968750000e+03 3.880551004771699841e-15 1.268092363589922995e-16
5.418803710937500000e+03 3.861861646307007331e-15 1.257637991787334802e-16
5.420057128906250000e+03 3.837198164465330241e-15 1.251832772073988649e-16
5.421310546875000000e+03 3.907249059752681761e-15 1.252667761271524178e-16
5.422564453125000000e+03 3.741755762518136560e-15 1.238994664269369643e-16
5.423817871093750000e+03 3.715674347522755772e-15 1.224836111509319987e-16
5.425071289062500000e+03 3.968633113923727279e-15 1.232029009418285099e-16
5.426325195312500000e+03 3.894732030374631337e-15 1.218373117772871667e-16
5.427578613281250000e+03 3.863676837912973297e-15 1.205037378111740759e-16
5.428832031250000000e+03 3.879640867869875095e-15 1.200387696626906684e-16
5.430085937500000000e+03 3.815221471132343792e-15 1.192111787685538144e-16
5.431339355468750000e+03 3.845343233286127593e-15 1.191540437492835517e-16
5.432592773437500000e+03 3.864870307335654606e-15 1.180509024494930332e-16
5.433846679687500000e+03 3.629073698995476105e-15 1.161119910936687363e-16
5.435100097656250000e+03 3.683983456834183379e-15 1.159047856589466531e-16
5.436353515625000000e+03 3.793966026353944379e-15 1.160617249822051139e-16
5.437607421875000000e+03 3.681370783708377489e-15 1.150366827671294020e-16
5.438860839843750000e+03 3.760373970215259709e-15 1.149239347409159741e-16
5.440114257812500000e+03 3.604703714070022630e-15 1.133660690973479048e-16
5.441368164062500000e+03 3.690531021516459120e-15 1.131814556195158698e-16
5.442621582031250000e+03 3.761815196775012901e-15 1.128688475224198296e-16
5.443875000000000000e+03 3.719902735995449239e-15 1.119485991647872357e-16
5.445128906250000000e+03 3.649515568628037762e-15 1.115563170310900879e-16
5.446382324218750000e+03 3.481886901333464471e-15 1.101023982120178822e-16
5.447635742187500000e+03 3.499129315766009822e-15 1.086835253811383232e-16
5.448889648437500000e+03 3.715446919176417992e-15 1.082639264348922241e-16
5.450143066406250000e+03 3.543235803637198936e-15 1.075634037177333161e-16
5.451396484375000000e+03 3.458517685835191952e-15 1.073228066560436922e-16
5.452650390625000000e+03 3.563898748868993965e-15 1.070114889607032347e-16
5.453903808593750000e+03 3.371101979854416834e-15 1.058324257155701491e-16
5.455157226562500000e+03 3.346956882176459376e-15 1.048618252196902273e-16
5.456411132812500000e+03 3.380078835029417909e-15 1.041773895110842505e-16
5.457664550781250000e+03 3.301048331709986738e-15 1.037950269272928385e-16
5.458917968750000000e+03 3.385087976121243028e-15 1.034347401396892418e-16
5.460171875000000000e+03 3.348049766436654237e-15 1.023016615191692041e-16
5.461425292968750000e+03 3.469538855028391280e-15 1.030162992463007170e-16
5.462678710937500000e+03 3.477910928679052785e-15 1.019570713108694136e-16
5.463932128906250000e+03 3.354060312230370752e-15 1.011789259650285294e-16
5.465186035156250000e+03 3.241942160892344847e-15 1.000809528897052421e-16
5.466439453125000000e+03 3.293945748689022616e-15 9.954930074896025977e-17
