3.500000000000000000e+03 7.173572852273504830e-16 2.310480886983116901e-16
3.500774169921875000e+03 6.575567591511968790e-16 2.298298965014823961e-16
3.501548339843750000e+03 6.071616869213550260e-16 2.269339702641587483e-16
3.502322753906250000e+03 6.255694069310854810e-16 2.284533620830757512e-16
3.503096923828125000e+03 8.894303343961670882e-16 2.320363643895206451e-16
3.503871093750000000e+03 9.015395174101145659e-16 2.340047630798212323e-16
3.504645263671875000e+03 4.499413604826425772e-16 2.270018387790574991e-16
3.505419433593750000e+03 7.052184560602491048e-16 2.230010110015998200e-16
3.506193847656250000e+03 9.148802863293697962e-16 2.222225877230731179e-16
3.506968017578125000e+03 9.751373631640934680e-16 2.235205598356219264e-16
3.507742187500000000e+03 1.020760251769104593e-15 2.272724658057052481e-16
3.508516357421875000e+03 9.073205172751251657e-16 2.299298993288176069e-16
3.509290527343750000e+03 7.215348517232086922e-16 2.257633707310533052e-16
3.510064941406250000e+03 5.751099601972523012e-16 2.182617160779242002e-16
3.510839111328125000e+03 8.025306832385066536e-16 2.166380995018255158e-16
3.511613281250000000e+03 8.651374294689137545e-16 2.200811428486264374e-16
3.512387451171875000e+03 8.651103244146016169e-16 2.187035893437051272e-16
3.513161621093750000e+03 1.035815415373602527e-15 2.157135630398974470e-16
3.513936035156250000e+03 9.328793129420500513e-16 2.111643608384314134e-16
3.514710205078125000e+03 7.720082745006715680e-16 2.092150600941134505e-16
3.515484375000000000e+03 4.629433162229960874e-16 2.107662288834422906e-16
3.516258544921875000e+03 7.387592667056248896e-16 2.207809641166259005e-16
3.517032714843750000e+03 8.504083735491087259e-16 2.259475209877423105e-16
3.517807128906250000e+03 7.663140955127545340e-16 2.280346631093361099e-16
3.518581298828125000e+03 6.987623709362768276e-16 2.272587279900919674e-16
3.519355468750000000e+03 9.413153375802292555e-16 2.242017066741123924e-16
3.520129638671875000e+03 7.215018174382657745e-16 2.174191565234225867e-16
3.520903808593750000e+03 8.043543451739451622e-16 2.114879671289519587e-16
3.521678222656250000e+03 9.223214707709988247e-16 2.103330112355911185e-16
3.522452392578125000e+03 6.641932622929343222e-16 2.098746472971183344e-16
3.523226562500000000e+03 3.502786168757543450e-16 2.059643329310086577e-16
3.524000732421875000e+03 5.820272547610045449e-16 1.976396931253933940e-16
3.524774902343750000e+03 8.516094662683153238e-16 1.947119105083191040e-16
3.525549316406250000e+03 8.796759029755865655e-16 1.943753869653529307e-16
3.526323486328125000e+03 7.743126276336768921e-16 1.921155560016376608e-16
3.527097656250000000e+03 1.095980589133549107e-15 1.982621432276170971e-16
3.527871826171875000e+03 9.003485890862750196e-16 2.086740839735037704e-16
3.528645996093750000e+03 9.268039691278685821e-16 2.167252115464947003e-16
3.529420410156250000e+03 8.984554704491616584e-16 2.168679101283274482e-16
3.530194580078125000e+03 1.069033506466074424e-15 2.148390544614165853e-16
3.530968750000000000e+03 9.387530629147849970e-16 2.143413961351250821e-16
3.531742919921875000e+03 1.039844751103691234e-15 2.122021350174955415e-16
3.532517089843750000e+03 1.177587554920291046e-15 2.079136866148858240e-16
3.533291503906250000e+03 1.036339728767952939e-15 2.065705305885569189e-16
3.534065673828125000e+03 8.579639074386170849e-16 2.136664035203920107e-16
3.534839843750000000e+03 7.899065041926285613e-16 2.179932595732037904e-16
3.535614013671875000e+03 1.117079756333180102e-15 2.173758651988840114e-16
3.536388183593750000e+03 1.244913968732799109e-15 2.139431318312379508e-16
3.537162597656250000e+03 6.083636266735088782e-16 2.100321160159688292e-16
