3.500000000000000000e+03 4.334847000000000242e-17 2.875022000000000231e-17
3.500764474999999948e+03 3.569803000000000294e-17 2.842338000000000290e-17
3.501528950999999779e+03 4.278770000000000229e-17 2.917048000000000103e-17
3.502293426000000181e+03 3.679521000000000098e-17 2.900220000000000118e-17
3.503057901000000129e+03 4.809606000000000198e-17 2.931867999999999844e-17
3.503822376000000077e+03 4.716378000000000219e-17 2.941972999999999838e-17
3.504586851999999908e+03 4.594602000000000136e-17 2.924825000000000150e-17
3.505351326999999856e+03 4.618556000000000279e-17 2.899683999999999862e-17
3.506115801999999803e+03 3.676146999999999888e-17 2.846686999999999989e-17
3.506880277000000206e+03 3.824588999999999949e-17 2.875626999999999775e-17
3.507644753000000037e+03 5.106478000000000016e-17 2.914857000000000143e-17
3.508409227999999985e+03 4.754224999999999984e-17 2.852827999999999993e-17
3.509173702999999932e+03 4.512202000000000020e-17 2.896482999999999936e-17
3.509938177999999880e+03 4.797544000000000023e-17 2.916101999999999708e-17
3.510702654000000166e+03 4.517631999999999844e-17 2.899694999999999730e-17
3.511467129000000114e+03 3.110303999999999747e-17 2.810211999999999727e-17
3.512231604000000061e+03 3.905370000000000043e-17 2.826792999999999808e-17
3.512996079000000009e+03 3.888541000000000239e-17 2.849065999999999998e-17
3.513760554999999840e+03 3.787105999999999977e-17 2.863716000000000147e-17
3.514525029999999788e+03 4.594476000000000019e-17 2.991337999999999729e-17
3.515289505000000190e+03 5.740722000000000013e-17 3.240589999999999795e-17
3.516053980000000138e+03 5.142824999999999904e-17 6.097203999999999777e-17
3.516818455999999969e+03 3.006446999999999823e-17 7.104737999999999427e-17
3.517582930999999917e+03 4.022463999999999984e-17 5.266206000000000064e-17
3.518347405999999864e+03 6.264286999999999430e-17 3.178895999999999729e-17
3.519111880999999812e+03 3.258046999999999932e-17 2.811323999999999817e-17
3.519876357000000098e+03 3.750609999999999797e-17 2.836325000000000044e-17
3.520640832000000046e+03 4.760769999999999975e-17 2.848901000000000122e-17
3.521405306999999993e+03 3.488465999999999846e-17 2.766947999999999954e-17
