 4041.20000 9.01021e-18
 4043.23070 6.31805e-18
 4045.25130 1.72008e-17
 4047.28201 1.99482e-17
 4049.31271 1.54978e-17
 4051.33331 2.19623e-17
 4053.36401 3.17883e-17
 4055.39471 3.00220e-17
 4057.41532 1.91933e-17
 4059.44602 1.28656e-17
 4061.47672 1.49835e-17
 4063.49732 1.70327e-17
 4065.52802 1.63924e-17
 4067.55873 1.73673e-17
 4069.57933 2.10140e-17
 4071.61003 2.62767e-17
 4073.64073 2.97728e-17
 4075.66133 2.45028e-17
 4077.69204 1.28748e-17
 4079.72274 6.99397e-18
 4081.74334 9.26095e-18
 4083.77404 1.20451e-17
 4085.80474 1.01167e-17
 4087.82535 3.83749e-18
 4089.85605 -1.14492e-18
 4091.88675 3.13967e-18
 4093.90735 1.46862e-17
 4095.93805 2.30156e-17
 4097.96876 2.57507e-17
 4099.98936 2.49623e-17
 4102.02006 1.88684e-17
 4104.05076 1.07056e-17
 4106.07136 5.83277e-18
 4108.10207 1.68290e-18
 4110.13277 -2.37130e-18
 4112.15337 -8.07494e-19
 4114.18407 6.13643e-18
 4116.21477 9.29371e-18
 4118.24548 2.68202e-18
 4120.26608 -1.48166e-18
 4122.29678 8.75874e-18
 4124.32748 2.11243e-17
 4126.34808 1.92978e-17
 4128.37879 7.06722e-18
 4130.40949 3.74779e-18
 4132.43009 1.45390e-17
 4134.46079 2.23602e-17
 4136.49150 1.80132e-17
 4138.51210 8.83104e-18
 4140.54280 2.67320e-18
 4142.57350 3.70108e-19
 4144.59410 -1.32900e-18
 4146.62481 -4.16999e-18
 4148.65551 -4.79682e-18
 4150.67611 1.12118e-18
 4152.70681 9.64777e-18
 4154.73751 1.27058e-17
 4156.75811 8.72272e-18
 4158.78882 3.80249e-18
 4160.81952 3.78712e-18
 4162.84012 7.03345e-18
 4164.87082 8.36319e-18
 4166.90153 6.08102e-18
 4168.92213 3.34304e-18
 4170.95283 3.38677e-18
 4172.98353 6.52674e-18
 4175.00413 1.39197e-17
 4177.03483 2.34084e-17
 4179.06554 2.53855e-17
 4181.08614 2.34309e-17
 4183.11684 3.06023e-17
 4185.14754 3.47580e-17
 4187.16814 2.45701e-17
 4189.19885 1.88269e-17
 4191.22955 2.40747e-17
 4193.25015 2.58920e-17
 4195.28085 2.25468e-17
 4197.31156 1.87805e-17
 4199.33216 1.45136e-17
 4201.36286 1.51647e-17
 4203.39356 2.14367e-17
 4205.41416 2.21270e-17
 4207.44487 1.76551e-17
 4209.47557 1.85292e-17
 4211.49617 2.34609e-17
 4213.52687 2.50610e-17
 4215.55757 2.12403e-17
 4217.57817 1.30544e-17
 4219.60888 1.66232e-18
 4221.63958 -9.24021e-18
 4223.66018 -9.48366e-18
 4225.69088 4.58699e-18
 4227.72159 1.86081e-17
 4229.74219 2.04297e-17
 4231.77289 1.38942e-17
