3.500000000000000000e+03 4.138956616539990127e-15 1.921503240571444896e-16
3.500773925781250000e+03 4.124291935124176425e-15 1.919630503664624841e-16
3.501547851562500000e+03 4.376111018694617272e-15 1.923384977203329528e-16
3.502321777343750000e+03 4.200348294007560934e-15 1.903587037899138351e-16
3.503095458984375000e+03 3.976490191542458169e-15 1.892087903895671181e-16
3.503869384765625000e+03 4.392143658320246669e-15 1.906676855272044428e-16
3.504643310546875000e+03 4.287164088903443193e-15 1.896159353045106188e-16
3.505417236328125000e+03 4.217523581079036382e-15 1.890155742333645317e-16
3.506191162109375000e+03 4.236452226351328232e-15 1.877836706907015586e-16
3.506965087890625000e+03 4.156607512611348865e-15 1.875368267610259343e-16
3.507738769531250000e+03 4.306124921427730706e-15 1.880592608010246258e-16
3.508512695312500000e+03 4.525846962011390723e-15 1.896786157426074370e-16
3.509286621093750000e+03 4.396646485467850529e-15 1.891259267445240060e-16
3.510060546875000000e+03 4.213518809304418050e-15 1.869142046052348202e-16
3.510834472656250000e+03 4.582839997383869948e-15 1.882426699038847835e-16
3.511608398437500000e+03 4.472406806336169660e-15 1.860301933758769493e-16
3.512382324218750000e+03 4.373392042933930968e-15 1.839633403403478505e-16
3.513156005859375000e+03 4.416508137531542991e-15 1.844957667221461825e-16
3.513929931640625000e+03 4.205305977847840354e-15 1.826362250004575738e-16
3.514703857421875000e+03 4.147518002054362968e-15 1.807686894053292526e-16
3.515477783203125000e+03 4.371307494850738135e-15 1.837602377214640303e-16
3.516251708984375000e+03 4.345914294125001465e-15 1.831918653789665940e-16
3.517025634765625000e+03 4.276441922340624632e-15 1.828280514932310711e-16
3.517799560546875000e+03 4.274129945911094020e-15 1.829332688671478162e-16
3.518573242187500000e+03 3.905872207696919896e-15 1.805533445133796475e-16
3.519347167968750000e+03 4.038764053824594330e-15 1.791633237422659381e-16
3.520121093750000000e+03 4.401721906887798297e-15 1.805841421019462219e-16
3.520895019531250000e+03 4.545364295182024311e-15 1.812536025327425387e-16
3.521668945312500000e+03 4.186500999385847632e-15 1.786814678743966480e-16
3.522442871093750000e+03 4.214575906422591417e-15 1.789944730181867137e-16
3.523216552734375000e+03 4.320262324833878606e-15 1.784571761969416695e-16
3.523990478515625000e+03 4.122835038454899029e-15 1.766165736025580748e-16
3.524764404296875000e+03 4.212111464062555030e-15 1.758048248715128365e-16
