       4097.2056 -4.28087e-16  1.55916e-15
       4101.6831 -1.48803e-17  1.06734e-15
       4388.2457  1.02113e-15  2.32272e-17
       4392.7232  1.02569e-15  2.30480e-17
       4397.2008  1.00473e-15  2.29739e-17
       4401.6783  1.00820e-15  2.29955e-17
       4406.1559  9.91185e-16  2.26425e-17
       4410.6334  1.04561e-15  2.31617e-17
       4415.1109  1.02023e-15  2.27818e-17
       4419.5885  1.02506e-15  2.25952e-17
       4424.0660  9.87518e-16  2.21186e-17
       4428.5436  1.03144e-15  2.22460e-17
       4433.0211  9.96537e-16  2.18246e-17
       4437.4986  1.01113e-15  2.16344e-17
       4441.9762  1.02462e-15  2.15602e-17
       4446.4537  9.66030e-16  2.09219e-17
       4450.9313  9.84369e-16  2.08782e-17
       4455.4088  1.04031e-15  2.11098e-17
       4459.8863  9.92851e-16  2.05666e-17
       4464.3639  9.81758e-16  2.03119e-17
       4468.8414  1.01357e-15  2.04911e-17
       4473.3190  9.83603e-16  2.01107e-17
       4477.7965  9.64126e-16  1.98277e-17
       4482.2740  9.97026e-16  1.99553e-17
       4486.7516  9.77726e-16  1.97088e-17
       4491.2291  1.02615e-15  1.99876e-17
       4495.7067  9.54401e-16  1.93131e-17
       4500.1842  9.62068e-16  1.93035e-17
       4504.6618  9.79014e-16  1.92536e-17
       4509.1393  9.62406e-16  1.90130e-17
       4513.6168  9.52932e-16  1.88522e-17
       4518.0944  9.57931e-16  1.87641e-17
       4522.5719  9.54697e-16  1.87494e-17
       4527.0495  9.54472e-16  1.87335e-17
       4531.5270  1.00134e-15  1.89771e-17
       4536.0045  9.76171e-16  1.86810e-17
       4540.4821  9.29663e-16  1.82547e-17
       4544.9596  9.55946e-16  1.83014e-17
       4549.4372  9.47910e-16  1.81765e-17
       4553.9147  9.67187e-16  1.82086e-17
       4558.3922  9.77700e-16  1.80569e-17
       4562.8698  9.48850e-16  1.76934e-17
       4567.3473  9.25582e-16  1.73967e-17
       4571.8249  9.57114e-16  1.75361e-17
       4576.3024  9.59012e-16  1.75027e-17
       4580.7799  1.00494e-15  1.77717e-17
       4585.2575  9.62942e-16  1.74167e-17
       4589.7350  9.26197e-16  1.70037e-17
       4594.2126  9.44388e-16  1.70003e-17
       4598.6901  9.27160e-16  1.67165e-17
       4603.1676  9.77795e-16  1.69381e-17
       4607.6452  9.46958e-16  1.66687e-17
       4612.1227  9.47185e-16  1.65829e-17
       4616.6003  9.23915e-16  1.63562e-17
       4621.0778  9.33068e-16  1.63789e-17
       4625.5553  9.22530e-16  1.62036e-17
       4630.0329  9.59963e-16  1.63655e-17
       4634.5104  8.94070e-16  1.57635e-17
       4638.9880  9.36381e-16  1.59669e-17
       4643.4655  9.06118e-16  1.56538e-17
       4647.9430  9.08319e-16  1.55945e-17
       4652.4206  9.18603e-16  1.56818e-17
       4656.8981  9.16715e-16  1.56554e-17
       4661.3757  9.03014e-16  1.55056e-17
       4665.8532  9.03274e-16  1.54672e-17
       4670.3307  8.90822e-16  1.52750e-17
       4674.8083  9.05567e-16  1.52994e-17
       4679.2858  8.81466e-16  1.50912e-17
       4683.7634  8.98309e-16  1.50946e-17
       4688.2409  8.96086e-16  1.50104e-17
       4692.7185  8.82079e-16  1.48372e-17
       4697.1960  8.75654e-16  1.47257e-17
       4701.6735  8.82758e-16  1.46960e-17
       4706.1511  8.72007e-16  1.45051e-17
       4710.6286  8.56076e-16  1.43104e-17
       4715.1062  8.91535e-16  1.45368e-17
       4719.5837  8.86776e-16  1.44353e-17
       4724.0612  8.66871e-16  1.42291e-17
       4728.5388  8.68978e-16  1.41901e-17
       4733.0163  8.92498e-16  1.42650e-17
       4737.4939  8.82275e-16  1.40954e-17
       4741.9714  8.62833e-16  1.39320e-17
       4746.4489  8.53409e-16  1.37733e-17
       4750.9265  8.60732e-16  1.37734e-17
       4755.4040  8.45266e-16  1.35986e-17
       4759.8816  8.50770e-16  1.35748e-17
       4764.3591  8.52871e-16  1.35401e-17
       4768.8366  8.40294e-16  1.34024e-17
       4773.3142  8.27642e-16  1.33017e-17
       4777.7917  8.49710e-16  1.33837e-17
       4782.2693  8.39189e-16  1.32841e-17
       4786.7468  8.50492e-16  1.33130e-17
       4791.2243  8.24800e-16  1.31265e-17
       4795.7019  8.07207e-16  1.29583e-17
       4800.1794  8.64293e-16  1.32691e-17
       4804.6570  8.33322e-16  1.30629e-17
       4809.1345  8.21572e-16  1.29907e-17
       4813.6120  8.30257e-16  1.30667e-17
       4818.0896  8.12916e-16  1.29596e-17
       4822.5671  8.23515e-16  1.30108e-17
       4827.0447  8.01019e-16  1.28432e-17
       4831.5222  8.18280e-16  1.29490e-17
       4835.9997  8.30230e-16  1.29548e-17
       4840.4773  8.38865e-16  1.29169e-17
       4844.9548  8.10735e-16  1.26854e-17
       4849.4324  8.15809e-16  1.25806e-17
       4853.9099  8.14271e-16  1.25060e-17
       4858.3875  8.16717e-16  1.24289e-17
       4862.8650  8.02960e-16  1.22747e-17
       4867.3425  8.22560e-16  1.23590e-17
       4871.8201  8.00340e-16  1.21874e-17
       4876.2976  7.97579e-16  1.21448e-17
       4880.7752  8.14514e-16  1.22135e-17
       4885.2527  8.08733e-16  1.22002e-17
       4889.7302  7.83890e-16  1.20203e-17
       4894.2078  8.10908e-16  1.21316e-17
       4898.6853  7.80679e-16  1.19023e-17
       4903.1629  8.07679e-16  1.19913e-17
       4907.6404  7.98752e-16  1.19089e-17
       4912.1179  8.01391e-16  1.18833e-17
       4916.5955  7.91888e-16  1.17641e-17
       4921.0730  8.06137e-16  1.18517e-17
       4925.5506  8.13699e-16  1.18771e-17
       4930.0281  7.94166e-16  1.17100e-17
       4934.5056  7.98539e-16  1.17105e-17
       4938.9832  7.85157e-16  1.16051e-17
       4943.4607  7.88140e-16  1.16184e-17
       4947.9383  7.92912e-16  1.15928e-17
       4952.4158  7.78294e-16  1.14965e-17
       4956.8933  7.75175e-16  1.14330e-17
       4961.3709  8.03091e-16  1.15776e-17
       4965.8484  7.73862e-16  1.14038e-17
       4970.3260  7.82267e-16  1.14218e-17
       4974.8035  7.85403e-16  1.14081e-17
       4979.2810  7.58115e-16  1.12113e-17
       4983.7586  7.51929e-16  1.11500e-17
       4988.2361  7.78017e-16  1.12489e-17
       4992.7137  7.73329e-16  1.11993e-17
       4997.1912  7.75147e-16  1.11951e-17
       5001.6687  7.56052e-16  1.10764e-17
       5006.1463  7.44893e-16  1.09875e-17
       5010.6238  7.44251e-16  1.08990e-17
       5015.1014  7.53174e-16  1.09173e-17
       5019.5789  7.34505e-16  1.07646e-17
       5024.0564  7.45246e-16  1.07984e-17
       5028.5340  7.42802e-16  1.07624e-17
       5033.0115  7.37781e-16  1.07036e-17
       5037.4891  7.36580e-16  1.06650e-17
       5041.9666  7.22036e-16  1.05501e-17
       5046.4442  7.40635e-16  1.06176e-17
       5050.9217  7.19937e-16  1.04687e-17
       5055.3992  7.32074e-16  1.05362e-17
       5059.8768  7.38130e-16  1.05523e-17
       5064.3543  7.28453e-16  1.04956e-17
       5068.8319  7.42787e-16  1.05233e-17
       5073.3094  7.17343e-16  1.03661e-17
       5077.7869  7.25177e-16  1.04120e-17
       5082.2645  7.24709e-16  1.03965e-17
       5086.7420  7.31412e-16  1.04077e-17
       5091.2196  7.33600e-16  1.03896e-17
       5095.6971  7.15006e-16  1.02715e-17
       5100.1746  7.23369e-16  1.02825e-17
       5104.6522  7.11991e-16  1.01933e-17
       5109.1297  6.92843e-16  1.00574e-17
       5113.6073  6.99466e-16  1.00747e-17
       5118.0848  7.07025e-16  1.00743e-17
       5122.5623  7.02731e-16  1.00389e-17
       5127.0399  7.05869e-16  1.00733e-17
       5131.5174  7.06944e-16  1.01002e-17
       5135.9950  7.05465e-16  1.01130e-17
       5140.4725  6.84690e-16  9.99276e-18
       5144.9500  6.98671e-16  1.00552e-17
       5149.4276  7.15926e-16  1.01084e-17
       5153.9051  7.02714e-16  1.00486e-17
       5158.3827  7.10191e-16  1.00368e-17
       5162.8602  6.88250e-16  9.87332e-18
       5167.3377  6.92548e-16  9.85417e-18
       5171.8153  7.06041e-16  9.88121e-18
       5176.2928  6.95281e-16  9.78442e-18
       5180.7704  6.87317e-16  9.76209e-18
       5185.2479  6.81871e-16  9.70715e-18
       5189.7254  6.83380e-16  9.75079e-18
       5194.2030  7.07040e-16  9.94073e-18
       5198.6805  6.89258e-16  9.82681e-18
       5203.1581  6.75164e-16  9.74902e-18
       5207.6356  6.75699e-16  9.68967e-18
       5212.1131  6.99367e-16  9.77338e-18
       5216.5907  6.76802e-16  9.63686e-18
       5221.0682  6.88165e-16  9.67467e-18
       5225.5458  6.81558e-16  9.62686e-18
       5230.0233  6.80741e-16  9.63041e-18
       5234.5009  6.84872e-16  9.62547e-18
       5238.9784  6.74393e-16  9.53734e-18
       5243.4559  6.80495e-16  9.55374e-18
       5247.9335  6.72963e-16  9.47926e-18
       5252.4110  6.62629e-16  9.40280e-18
       5256.8886  6.71889e-16  9.43546e-18
       5261.3661  6.58453e-16  9.29074e-18
       5265.8436  6.68477e-16  9.31390e-18
       5270.3212  6.58526e-16  9.23451e-18
       5274.7987  6.73917e-16  9.31970e-18
       5279.2763  6.64345e-16  9.27078e-18
       5283.7538  6.67870e-16  9.26951e-18
       5288.2313  6.51881e-16  9.16100e-18
       5292.7089  6.64185e-16  9.23509e-18
       5297.1864  6.41505e-16  9.10895e-18
       5301.6640  6.53730e-16  9.17597e-18
       5306.1415  6.57528e-16  9.18205e-18
       5310.6190  6.37323e-16  9.07853e-18
       5315.0966  6.48248e-16  9.13159e-18
       5319.5741  6.64679e-16  9.20940e-18
       5324.0517  6.41786e-16  9.09147e-18
       5328.5292  6.48545e-16  9.10799e-18
       5333.0067  6.44822e-16  9.05947e-18
       5337.4843  6.28022e-16  8.93153e-18
       5341.9618  6.40014e-16  8.99593e-18
       5346.4394  6.49829e-16  9.03042e-18
       5350.9169  6.40643e-16  8.94529e-18
       5355.3944  6.37338e-16  8.90296e-18
       5359.8720  6.21668e-16  8.79457e-18
       5364.3495  6.26716e-16  8.82341e-18
       5368.8271  6.35156e-16  8.83121e-18
       5373.3046  6.33360e-16  8.82090e-18
       5377.7821  6.20074e-16  8.70934e-18
       5382.2597  6.43948e-16  8.82806e-18
       5386.7372  6.39041e-16  8.77716e-18
       5391.2148  6.18150e-16  8.64775e-18
       5395.6923  6.42240e-16  8.74614e-18
       5400.1698  6.24900e-16  8.63062e-18
       5404.6474  6.19885e-16  8.58456e-18
       5409.1249  6.25854e-16  8.59664e-18
       5413.6025  6.31438e-16  8.63753e-18
       5418.0800  6.27848e-16  8.60249e-18
       5422.5576  6.11184e-16  8.49856e-18
       5427.0351  6.27458e-16  8.56988e-18
       5431.5126  6.19102e-16  8.52214e-18
       5435.9902  6.19325e-16  8.51872e-18
       5440.4677  6.25101e-16  8.52393e-18
       5444.9453  6.14242e-16  8.47314e-18
       5449.4228  6.21666e-16  8.52551e-18
       5453.9003  6.10448e-16  8.48656e-18
       5458.3779  6.05305e-16  8.49590e-18
       5462.8554  5.84743e-16  8.35970e-18
       5467.3330  6.07889e-16  8.45618e-18
       5471.8105  6.02146e-16  8.34469e-18
       5476.2880  6.18663e-16  8.42099e-18
       5480.7656  5.96667e-16  8.29355e-18
       5485.2431  6.02338e-16  8.32208e-18
       5489.7207  5.84845e-16  8.21284e-18
       5494.1982  6.08222e-16  8.33049e-18
       5498.6757  6.00593e-16  8.30543e-18
       5503.1533  6.07271e-16  8.33040e-18
       5507.6308  6.04961e-16  8.30684e-18
       5512.1084  6.11028e-16  8.33441e-18
       5516.5859  5.97411e-16  8.25313e-18
       5521.0634  5.85413e-16  8.17647e-18
       5525.5410  5.88084e-16  8.17109e-18
       5530.0185  6.01778e-16  8.22898e-18
       5534.4961  6.10368e-16  8.29929e-18
       5538.9736  5.91373e-16  8.23838e-18
       5543.4511  5.92383e-16  8.25023e-18
       5547.9287  5.96118e-16  8.27575e-18
       5552.4062  6.01196e-16  8.27916e-18
       5556.8838  5.88941e-16  8.31063e-18
       5561.3613  6.15919e-16  8.22504e-18
       5565.8388  6.04500e-16  1.20909e-17
       5570.3164  5.67581e-16  1.74975e-17
       5574.7939  5.99652e-16  1.89283e-17
       5579.2715  5.83724e-16  1.88324e-17
       5583.7490  6.07907e-16  1.74168e-17
       5588.2266  5.93366e-16  1.16511e-17
       5592.7041  6.09625e-16  8.39047e-18
       5597.1816  6.01217e-16  8.28731e-18
       5601.6592  5.85747e-16  8.13096e-18
       5606.1367  6.08222e-16  8.23792e-18
       5610.6143  5.90651e-16  8.12256e-18
       5615.0918  5.96195e-16  8.13926e-18
       5619.5693  6.05805e-16  8.17881e-18
       5624.0469  5.97855e-16  8.12723e-18
       5628.5244  6.07821e-16  8.14259e-18
       5633.0020  6.26448e-16  8.21349e-18
       5637.4795  5.95594e-16  8.05680e-18
       5641.9570  5.93795e-16  8.05002e-18
       5646.4346  6.05317e-16  8.10076e-18
       5650.9121  6.00767e-16  8.05090e-18
       5655.3897  6.03712e-16  8.03339e-18
       5659.8672  5.96094e-16  8.02309e-18
       5664.3447  5.95896e-16  8.02683e-18
       5668.8223  5.88941e-16  7.99436e-18
       5673.2998  5.96684e-16  8.04089e-18
       5677.7774  5.74114e-16  7.95066e-18
       5682.2549  5.80570e-16  7.99780e-18
       5686.7324  5.82449e-16  8.00861e-18
       5691.2100  5.92312e-16  8.06886e-18
       5695.6875  5.74979e-16  7.98339e-18
       5700.1651  5.70477e-16  7.93366e-18
       5704.6426  5.77531e-16  7.96688e-18
       5709.1201  5.57597e-16  7.86508e-18
       5713.5977  5.55607e-16  7.84796e-18
       5718.0752  5.61034e-16  7.86089e-18
       5722.5528  5.65905e-16  7.88152e-18
       5727.0303  5.55051e-16  7.81425e-18
       5731.5078  5.44105e-16  7.73489e-18
       5735.9854  5.48020e-16  7.74420e-18
       5740.4629  5.58045e-16  7.77844e-18
       5744.9405  5.54082e-16  7.74682e-18
       5749.4180  5.37761e-16  7.66072e-18
       5753.8955  5.47566e-16  7.72204e-18
       5758.3731  5.49801e-16  7.72627e-18
       5762.8506  5.33117e-16  7.64234e-18
       5767.3282  5.29294e-16  7.65035e-18
       5771.8057  5.47845e-16  7.74332e-18
       5776.2833  5.29271e-16  7.62753e-18
       5780.7608  5.34677e-16  7.64470e-18
       5785.2383  5.46956e-16  7.69357e-18
       5789.7159  5.29120e-16  7.61708e-18
       5794.1934  5.35978e-16  7.64074e-18
       5798.6710  5.28494e-16  7.58675e-18
       5803.1485  5.35953e-16  7.60256e-18
       5807.6260  5.32116e-16  7.59286e-18
       5812.1036  5.38213e-16  7.63556e-18
       5816.5811  5.31267e-16  7.58279e-18
       5821.0587  5.35060e-16  7.58999e-18
       5825.5362  5.26696e-16  7.55514e-18
       5830.0137  5.20643e-16  7.52002e-18
       5834.4913  5.41992e-16  7.63916e-18
       5838.9688  5.40709e-16  7.62654e-18
       5843.4464  5.43302e-16  7.63888e-18
       5847.9239  5.40083e-16  7.60921e-18
       5852.4014  5.24013e-16  7.55208e-18
       5856.8790  5.34134e-16  7.71472e-18
       5861.3565  5.37863e-16  7.86348e-18
       5865.8341  5.21042e-16  7.84631e-18
       5870.3116  5.33741e-16  7.92926e-18
       5874.7891  5.27956e-16  7.87562e-18
       5879.2667  5.45915e-16  8.46262e-18
       5883.7442  5.15367e-16  9.17709e-18
       5888.2218  5.32231e-16  9.77226e-18
       5892.6993  5.20773e-16  9.88698e-18
       5897.1768  5.44524e-16  9.61366e-18
       5901.6544  5.18660e-16  8.66836e-18
       5906.1319  5.20574e-16  8.07132e-18
       5910.6095  5.17797e-16  7.84600e-18
       5915.0870  5.06788e-16  7.79253e-18
       5919.5645  5.17139e-16  7.86896e-18
       5924.0421  5.21613e-16  7.91760e-18
       5928.5196  5.14671e-16  7.86912e-18
       5932.9972  5.11204e-16  7.82897e-18
       5937.4747  5.10039e-16  7.80004e-18
       5941.9522  5.19246e-16  7.80409e-18
       5946.4298  5.05809e-16  7.74481e-18
       5950.9073  5.12331e-16  7.80767e-18
       5955.3849  5.09236e-16  7.77012e-18
       5959.8624  5.17824e-16  7.76028e-18
       5964.3400  4.98268e-16  7.61135e-18
       5968.8175  5.05800e-16  7.67343e-18
       5973.2950  5.08912e-16  7.71900e-18
       5977.7726  5.06105e-16  7.67666e-18
       5982.2501  4.85198e-16  7.53585e-18
       5986.7277  4.91752e-16  7.50474e-18
       5991.2052  4.91618e-16  7.47042e-18
       5995.6827  4.85868e-16  7.46615e-18
       6000.1603  5.04613e-16  7.58011e-18
       6004.6378  4.93654e-16  7.49648e-18
       6009.1154  4.97796e-16  7.49000e-18
       6013.5929  4.86523e-16  7.38423e-18
       6018.0704  4.89757e-16  7.38471e-18
       6022.5480  4.92225e-16  7.41161e-18
       6027.0255  4.91525e-16  7.42344e-18
       6031.5031  5.00934e-16  7.46606e-18
       6035.9806  4.93010e-16  7.41416e-18
       6040.4581  4.88244e-16  7.37857e-18
       6044.9357  4.79832e-16  7.29717e-18
       6049.4132  4.75935e-16  7.26060e-18
       6053.8908  4.89028e-16  7.35061e-18
       6058.3683  4.98245e-16  7.40590e-18
       6062.8458  4.93413e-16  7.38491e-18
       6067.3234  4.82873e-16  7.31421e-18
       6071.8009  4.85872e-16  7.32786e-18
       6076.2785  4.70932e-16  7.24099e-18
       6080.7560  4.88429e-16  7.31721e-18
       6085.2335  4.75617e-16  7.27600e-18
       6089.7111  4.85316e-16  7.33404e-18
       6094.1886  4.89407e-16  7.33993e-18
       6098.6662  4.66091e-16  7.23645e-18
       6103.1437  4.77713e-16  7.30959e-18
       6107.6212  4.69027e-16  7.25680e-18
       6112.0988  4.80180e-16  7.30645e-18
       6116.5763  4.79354e-16  7.28224e-18
       6121.0539  4.66764e-16  7.20824e-18
       6125.5314  4.89610e-16  7.32587e-18
       6130.0090  4.76586e-16  7.30209e-18
       6134.4865  4.64023e-16  7.31711e-18
       6138.9640  4.58810e-16  7.30317e-18
       6143.4416  4.64473e-16  7.34776e-18
       6147.9191  4.66581e-16  7.32791e-18
       6152.3967  4.63840e-16  7.25216e-18
       6156.8742  4.59292e-16  7.18424e-18
       6161.3517  4.67447e-16  7.27088e-18
       6165.8293  4.75009e-16  7.35838e-18
       6170.3068  4.65579e-16  7.32534e-18
       6174.7844  4.66595e-16  7.32499e-18
       6179.2619  4.57437e-16  7.24832e-18
       6183.7394  4.82651e-16  7.33032e-18
       6188.2170  4.66944e-16  7.24033e-18
       6192.6945  4.61230e-16  7.24446e-18
       6197.1721  4.76994e-16  7.35138e-18
       6201.6496  4.68133e-16  7.30108e-18
       6206.1271  4.59200e-16  7.26323e-18
       6210.6047  4.70714e-16  7.33243e-18
       6215.0822  4.63572e-16  7.31111e-18
       6219.5598  4.53965e-16  7.26973e-18
       6224.0373  4.55926e-16  7.40034e-18
       6228.5148  4.43457e-16  7.59238e-18
       6232.9924  4.50674e-16  7.75390e-18
       6237.4699  4.54355e-16  7.83531e-18
       6241.9475  4.53324e-16  7.75622e-18
       6246.4250  4.53493e-16  7.59865e-18
       6250.9025  4.39641e-16  7.53607e-18
       6255.3801  4.58825e-16  7.67803e-18
       6259.8576  4.63642e-16  7.74918e-18
       6264.3352  4.51460e-16  7.62360e-18
       6268.8127  4.59750e-16  7.44630e-18
       6273.2902  4.57897e-16  7.26245e-18
       6277.7678  4.62952e-16  7.32115e-18
       6282.2453  4.70483e-16  7.45366e-18
       6286.7229  4.66090e-16  7.73677e-18
       6291.2004  4.53023e-16  8.85620e-18
       6295.6779  4.51252e-16  9.53428e-18
       6300.1555  4.41868e-16  9.52228e-18
       6304.6330  4.43960e-16  9.44111e-18
       6309.1106  4.53733e-16  8.58655e-18
       6313.5881  4.43331e-16  7.52974e-18
       6318.0657  4.34008e-16  7.30729e-18
       6322.5432  4.44597e-16  7.42451e-18
       6327.0207  4.42161e-16  7.46376e-18
       6331.4983  4.43860e-16  7.41767e-18
       6335.9758  4.40161e-16  7.30470e-18
       6340.4534  4.32524e-16  7.14875e-18
       6344.9309  4.41797e-16  7.18961e-18
       6349.4084  4.48594e-16  7.38411e-18
       6353.8860  4.37374e-16  7.68580e-18
       6358.3635  4.41259e-16  7.96393e-18
       6362.8411  4.29476e-16  7.86436e-18
       6367.3186  4.35515e-16  7.74957e-18
       6371.7961  4.33932e-16  7.46783e-18
       6376.2737  4.39353e-16  7.12113e-18
       6380.7512  4.40845e-16  7.11989e-18
       6385.2288  4.19126e-16  6.98752e-18
       6389.7063  4.39997e-16  7.06130e-18
       6394.1838  4.31572e-16  6.94157e-18
       6398.6614  4.29373e-16  6.83612e-18
       6403.1389  4.32969e-16  6.83564e-18
       6407.6165  4.32625e-16  6.85959e-18
       6412.0940  4.30751e-16  6.86899e-18
       6416.5715  4.23386e-16  6.83707e-18
       6421.0491  4.31878e-16  6.87397e-18
       6425.5266  4.41770e-16  6.89692e-18
       6430.0042  4.36054e-16  6.80280e-18
       6434.4817  4.33989e-16  6.76911e-18
       6438.9592  4.30611e-16  6.76396e-18
       6443.4368  4.16308e-16  6.70032e-18
       6447.9143  4.36482e-16  6.82460e-18
       6452.3919  4.28757e-16  6.84437e-18
       6456.8694  4.22547e-16  6.99052e-18
       6461.3469  4.15503e-16  7.13222e-18
       6465.8245  4.21883e-16  7.22678e-18
       6470.3020  4.37703e-16  7.28655e-18
       6474.7796  4.22009e-16  7.03028e-18
       6479.2571  4.18879e-16  6.86158e-18
       6483.7346  4.18659e-16  6.72631e-18
       6488.2122  4.17156e-16  6.81402e-18
       6492.6897  4.13488e-16  7.00510e-18
       6497.1673  4.18578e-16  7.12374e-18
       6501.6448  4.12737e-16  7.13540e-18
       6506.1224  4.11476e-16  7.01330e-18
       6510.5999  4.13182e-16  6.78941e-18
       6515.0774  4.05899e-16  6.69881e-18
       6519.5550  4.00563e-16  6.66317e-18
       6524.0325  4.09528e-16  6.82456e-18
       6528.5101  4.14585e-16  6.96313e-18
       6532.9876  4.15278e-16  6.95834e-18
       6537.4651  4.13572e-16  6.97001e-18
       6541.9427  4.15554e-16  6.96784e-18
       6546.4202  4.16016e-16  7.04011e-18
       6550.8978  4.10220e-16  7.03664e-18
       6555.3753  3.96399e-16  6.98029e-18
       6559.8528  3.96027e-16  6.93233e-18
       6564.3304  4.08764e-16  6.87718e-18
       6568.8079  4.09199e-16  6.91744e-18
       6573.2855  4.02289e-16  6.88088e-18
       6577.7630  4.04448e-16  6.78270e-18
       6582.2405  4.05130e-16  6.69538e-18
       6586.7181  3.97196e-16  6.53237e-18
       6591.1956  3.90688e-16  6.40768e-18
       6595.6732  4.06784e-16  6.57840e-18
       6600.1507  4.01005e-16  6.58773e-18
       6604.6282  4.09311e-16  6.57888e-18
       6609.1058  3.98444e-16  6.44039e-18
       6613.5833  3.91169e-16  6.30564e-18
       6618.0609  4.01417e-16  6.32231e-18
       6622.5384  4.08046e-16  6.37306e-18
       6627.0159  3.95601e-16  6.35213e-18
       6631.4935  3.98096e-16  6.37006e-18
       6635.9710  3.84301e-16  6.27326e-18
       6640.4486  4.00182e-16  6.31221e-18
       6644.9261  3.96719e-16  6.24309e-18
       6649.4036  3.84325e-16  6.15160e-18
       6653.8812  3.91074e-16  6.19732e-18
       6658.3587  3.95912e-16  6.24505e-18
       6662.8363  3.90519e-16  6.20650e-18
       6667.3138  3.91307e-16  6.20979e-18
       6671.7913  3.95332e-16  6.20292e-18
       6676.2689  3.90390e-16  6.13049e-18
       6680.7464  3.86456e-16  6.10484e-18
       6685.2240  3.77181e-16  6.03832e-18
       6689.7015  3.75722e-16  6.04485e-18
       6694.1791  3.82888e-16  6.10598e-18
       6698.6566  3.80233e-16  6.09262e-18
       6703.1341  3.81369e-16  6.08901e-18
       6707.6117  3.80295e-16  6.09117e-18
       6712.0892  3.85174e-16  6.11067e-18
       6716.5668  3.83105e-16  6.07463e-18
       6721.0443  3.80295e-16  6.02728e-18
       6725.5218  3.78764e-16  6.01914e-18
       6729.9994  3.77175e-16  6.00989e-18
       6734.4769  3.70940e-16  5.97025e-18
       6738.9545  3.81717e-16  6.02701e-18
       6743.4320  3.81623e-16  6.03635e-18
       6747.9095  3.69108e-16  5.94863e-18
       6752.3871  3.77884e-16  5.97994e-18
       6756.8646  3.65946e-16  5.90129e-18
       6761.3422  3.73116e-16  5.91905e-18
       6765.8197  3.69971e-16  5.89812e-18
       6770.2972  3.81797e-16  5.96146e-18
       6774.7748  3.75033e-16  5.91902e-18
       6779.2523  3.66961e-16  5.87200e-18
       6783.7299  3.77860e-16  5.93345e-18
       6788.2074  3.78299e-16  5.92957e-18
       6792.6849  3.72664e-16  5.89360e-18
       6797.1625  3.77602e-16  5.91356e-18
       6801.6400  3.75798e-16  5.89431e-18
       6806.1176  3.72978e-16  5.88052e-18
