  3000.0000 2.95742e-14
  3010.0000 6.83076e-14
  3020.0000 -4.07195e-15
  3030.0000 8.54581e-15
  3040.0000 -7.18512e-16
  3050.0000 1.15329e-15
  3060.0000 3.14444e-16
  3070.0000 8.56949e-16
  3080.0000 9.56416e-17
  3090.0000 6.21024e-16
  3100.0000 4.00505e-16
  3110.0000 9.74731e-17
  3120.0000 5.65693e-16
  3130.0000 2.41111e-16
  3140.0000 1.25083e-16
  3150.0000 4.74453e-16
  3160.0000 6.05833e-16
  3170.0000 3.28596e-16
  3180.0000 2.32531e-16
  3190.0000 8.34290e-17
  3200.0000 5.36122e-16
  3210.0000 6.00232e-16
  3220.0000 3.86291e-16
  3230.0000 5.07352e-16
  3240.0000 5.87605e-16
  3250.0000 3.54198e-16
  3260.0000 4.70697e-16
  3270.0000 1.61778e-16
  3280.0000 3.22951e-16
  3290.0000 5.62431e-16
  3300.0000 5.25893e-16
  3310.0000 5.22593e-16
  3320.0000 4.21640e-16
  3330.0000 1.44504e-16
  3340.0000 5.08215e-16
  3350.0000 4.50044e-16
  3360.0000 3.95333e-16
  3370.0000 3.86005e-16
  3380.0000 3.69849e-16
  3390.0000 3.93185e-16
  3400.0000 4.14978e-16
  3410.0000 3.42192e-16
  3420.0000 3.83500e-16
  3430.0000 3.55614e-16
  3440.0000 4.99752e-16
  3450.0000 4.60147e-16
  3460.0000 4.64112e-16
  3470.0000 3.68064e-16
  3480.0000 3.31105e-16
  3490.0000 3.33948e-16
  3500.0000 3.21177e-16
  3510.0000 3.34108e-16
  3520.0000 3.91818e-16
  3530.0000 3.93829e-16
  3540.0000 4.19468e-16
  3550.0000 3.29234e-16
  3560.0000 3.79778e-16
  3570.0000 4.08195e-16
  3580.0000 3.96812e-16
  3590.0000 3.12323e-16
  3600.0000 3.81405e-16
  3610.0000 3.73856e-16
  3620.0000 3.83162e-16
  3630.0000 3.27212e-16
  3640.0000 4.52223e-16
  3650.0000 4.51960e-16
  3660.0000 3.50395e-16
  3670.0000 4.38151e-16
  3680.0000 3.87355e-16
  3690.0000 4.33851e-16
  3700.0000 3.60702e-16
  3710.0000 3.89613e-16
  3720.0000 3.58480e-16
  3730.0000 4.88389e-16
  3740.0000 3.85773e-16
  3750.0000 4.24860e-16
  3760.0000 4.52831e-16
  3770.0000 3.87618e-16
  3780.0000 3.93942e-16
  3790.0000 4.36400e-16
  3800.0000 4.09969e-16
  3810.0000 3.66067e-16
  3820.0000 3.83041e-16
  3830.0000 3.95277e-16
  3840.0000 3.85210e-16
  3850.0000 4.12842e-16
  3860.0000 4.40610e-16
  3870.0000 4.27865e-16
  3880.0000 3.97279e-16
  3890.0000 4.12222e-16
  3900.0000 3.87485e-16
  3910.0000 3.64875e-16
  3920.0000 4.55651e-16
  3930.0000 4.49465e-16
  3940.0000 4.47913e-16
  3950.0000 3.18019e-15
  3960.0000 3.79145e-16
  3970.0000 4.16030e-16
